,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
110,MimeKit.Utils,InvalidByteCountFallback,0,3,2,0,3,63,3,0,0,-1.0,0,1,,MimeKit.Utils.CharsetUtils
111,MimeKit.Utils,InvalidByteCountFallbackBuffer,4,5,1,0,5,42,8,0,0,0.4,0,1,,MimeKit.Utils.CharsetUtils
112,MimeKit.Utils,Crc32,3,6,1,0,5,128,10,0,0,0.0,0,4,,MimeKit.Tnef.RtfCompressedToRtf' MimeKit.Encodings.YDecoder' MimeKit.Encodings.YEncoder' MimeKit.Utils.Crc32
113,MimeKit.Utils,DateTokenFlags,0,0,0,0,0,13,0,0,0,-1.0,0,2,,MimeKit.Utils.DateToken' MimeKit.Utils.DateUtils
114,MimeKit.Utils,DateToken,0,1,10,0,1,33,1,0,0,-1.0,0,1,,MimeKit.Utils.DateUtils
115,MimeKit.Utils,DateUtils,11,21,0,0,9,566,116,0,0,0.0,0,3,,MimeKit.Cryptography.SecureMimeContext' MimeKit.ContentDisposition' MimeKit.MimeMessage
116,MimeKit.Utils,MimeUtils,1,12,0,0,11,415,47,0,0,0.5,0,13,,MimeKit.Multipart' MimeKit.MimePart' MimeKit.BodyBuilder' MimeKit.MailboxAddress' MimeKit.ParserOptions' MimeKit.MimeEntity' MimeKit.MultipartRelated' MimeKit.MessagePartial' MimeKit.Parameter' MimeKit.ParameterList' MimeKit.InternetAddress' MimeKit.Header' MimeKit.MimeMessage
117,MimeKit.Utils,PackedByteArray,4,12,2,0,10,186,34,0,0,0.17,0,1,,MimeKit.IO.Filters.TrailingWhitespaceFilter
118,MimeKit.Utils,ParseUtils,0,12,0,0,9,196,37,0,0,-1.0,0,10,,MimeKit.InternetAddressList' MimeKit.DomainList' MimeKit.ContentDisposition' MimeKit.ContentType' MimeKit.MimeParser' MimeKit.Utils.MimeUtils' MimeKit.Utils.DateUtils' MimeKit.ParameterList' MimeKit.Header' MimeKit.InternetAddress
119,MimeKit.Utils,Rfc2047,0,39,0,0,12,1212,176,0,0,-1.0,0,6,,MimeKit.ParserOptions' MimeKit.GroupAddress' MimeKit.MailboxAddress' MimeKit.ParameterList' MimeKit.Header' MimeKit.InternetAddress
120,MimeKit.Utils,Token,7,2,1,7,2,31,2,0,0,0.0,0,1,,MimeKit.Utils.Rfc2047
121,MimeKit.Utils,WordType,0,0,0,0,0,5,0,0,0,-1.0,0,1,,MimeKit.Utils.Rfc2047
122,MimeKit.Utils,Word,7,2,0,7,2,23,2,0,0,0.0,0,1,,MimeKit.Utils.Rfc2047
123,MimeKit.Utils,StringBuilderExtensions,0,4,0,0,4,81,24,0,0,-1.0,0,0,,
124,MimeKit,AttachmentCollection,2,21,2,0,17,512,55,0,0,0.1,0,2,,MimeKit.BodyBuilder' MimeKit.AttachmentCollection
125,MimeKit,BodyBuilder,0,2,4,0,2,108,11,0,0,-1.0,0,3,,MimeKit.BodyBuilder' MimeKit.Tnef.TnefPart' MimeKit.MimeMessage
126,MimeKit,ContentDisposition,6,25,8,3,19,729,62,0,0,0.28,0,10,,MimeKit.Cryptography.ApplicationPgpSignature' MimeKit.Cryptography.ApplicationPgpEncrypted' MimeKit.MimeMessage' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.Header' MimeKit.MimePart' MimeKit.MimeEntity' MimeKit.Tnef.TnefPart' MimeKit.ContentDisposition' MimeKit.Cryptography.OpenPgpContext
127,MimeKit,ContentEncoding,0,0,0,0,0,62,0,0,0,-1.0,0,30,,MimeKit.Encodings.IMimeEncoder' MimeKit.Cryptography.ApplicationPkcs7Signature' MimeKit.Cryptography.ApplicationPgpEncrypted' MimeKit.Encodings.IMimeDecoder' MimeKit.Encodings.HexEncoder' MimeKit.Encodings.HexDecoder' MimeKit.Encodings.Base64Decoder' MimeKit.Encodings.Base64Encoder' MimeKit.Encodings.PassThroughEncoder' MimeKit.Encodings.QEncoder' MimeKit.Encodings.QuotedPrintableEncoder' MimeKit.Encodings.QuotedPrintableDecoder' MimeKit.Encodings.UUDecoder' MimeKit.Encodings.UUEncoder' MimeKit.Encodings.YDecoder' MimeKit.Encodings.YEncoder' MimeKit.Encodings.PassThroughDecoder' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.IContentObject' MimeKit.ContentObject' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.ApplicationPgpSignature' MimeKit.IO.Filters.DecoderFilter' MimeKit.IO.Filters.EncoderFilter' MimeKit.ParserOptions' MimeKit.MimeMessage' MimeKit.Utils.MimeUtils' MimeKit.MimePart' MimeKit.Utils.Rfc2047' MimeKit.IO.Filters.BestEncodingFilter
128,MimeKit,ContentObject,1,4,1,0,4,144,9,0,1,0.0,0,14,,MimeKit.Cryptography.ApplicationPkcs7Signature' MimeKit.Cryptography.ApplicationPgpSignature' MimeKit.ContentObject' MimeKit.Cryptography.ApplicationPgpEncrypted' MimeKit.AttachmentCollection' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.MessageDispositionNotification' MimeKit.Tnef.TnefPart' MimeKit.MessagePartial' MimeKit.TextPart' MimeKit.MimeParser' MimeKit.MimeMessage' MimeKit.Cryptography.OpenPgpContext' MimeKit.MimePart
129,MimeKit,ContentType,3,26,7,0,19,732,78,0,0,0.15,0,10,,MimeKit.MimeEntityConstructorInfo' MimeKit.AttachmentCollection' MimeKit.MimeEntity' MimeKit.Header' MimeKit.MimePart' MimeKit.ParserOptions' MimeKit.TextPart' MimeKit.MimeMessage' MimeKit.MimeParser' MimeKit.ContentType
130,MimeKit,DomainList,2,17,2,0,13,352,33,0,0,0.18,0,3,,MimeKit.InternetAddress' MimeKit.DomainList' MimeKit.MailboxAddress
131,MimeKit,EncodingConstraint,0,0,0,0,0,14,0,0,0,-1.0,0,5,,MimeKit.Tnef.TnefPart' MimeKit.AttachmentCollection' MimeKit.Cryptography.MultipartSigned' MimeKit.MimePart' MimeKit.IO.Filters.BestEncodingFilter
132,MimeKit,NewLineFormat,0,0,0,0,0,10,0,0,0,-1.0,0,5,,MimeKit.MimeEntity' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.MultipartEncrypted' MimeKit.FormatOptions' MimeKit.Cryptography.ApplicationPkcs7Mime
133,MimeKit,FormatOptions,5,5,8,1,2,171,7,0,0,0.4,0,22,,MimeKit.Utils.StringBuilderExtensions' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.MultipartSigned' MimeKit.GroupAddress' MimeKit.ContentType' MimeKit.ContentDisposition' MimeKit.MessageDispositionNotification' MimeKit.MessagePart' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.MailboxAddress' MimeKit.InternetAddress' MimeKit.FormatOptions' MimeKit.HeaderList' MimeKit.InternetAddressList' MimeKit.MimePart' MimeKit.ParameterList' MimeKit.Parameter' MimeKit.Utils.Rfc2047' MimeKit.MimeEntity' MimeKit.Multipart' MimeKit.Header' MimeKit.MimeMessage
134,MimeKit,GroupAddress,0,16,1,0,14,354,32,0,1,-1.0,0,3,,MimeKit.InternetAddressList' MimeKit.InternetAddress' MimeKit.GroupAddress
135,MimeKit,Header,5,45,6,0,21,1035,139,0,0,0.18,0,9,,MimeKit.ParserOptions' MimeKit.MimeEntityConstructorInfo' MimeKit.HeaderListChangedEventArgs' MimeKit.MimePart' MimeKit.MimeParser' MimeKit.MimeEntity' MimeKit.MimeMessage' MimeKit.Header' MimeKit.HeaderList
136,MimeKit,ReceivedToken,2,1,0,2,1,9,1,0,0,0.0,0,1,,MimeKit.Header
137,MimeKit,ReceivedTokenValue,2,1,0,2,1,10,1,0,0,0.0,0,1,,MimeKit.Header
138,MimeKit,BrokenWord,3,1,0,3,1,12,1,0,0,0.0,0,1,,MimeKit.Header
139,MimeKit,HeaderId,0,0,0,0,0,306,0,0,0,-1.0,0,8,,MimeKit.ParserOptions' MimeKit.FormatOptions' MimeKit.MimePart' MimeKit.HeaderIdExtensions' MimeKit.MimeEntity' MimeKit.Header' MimeKit.HeaderList' MimeKit.MimeMessage
140,MimeKit,HeaderNameAttribute,0,1,1,0,1,10,1,0,0,-1.0,0,2,,MimeKit.HeaderIdExtensions' MimeKit.HeaderId
141,MimeKit,HeaderIdExtensions,1,3,0,0,1,45,8,0,0,0.0,0,0,,
142,MimeKit,HeaderList,4,40,2,0,35,1074,109,0,0,0.08,0,5,,MimeKit.MimeEntity' MimeKit.MessageDispositionNotification' MimeKit.HeaderList' MimeKit.MimeMessage' MimeKit.MimeParser
143,MimeKit,HeaderListChangedAction,0,0,0,0,0,18,0,0,0,-1.0,0,5,,MimeKit.HeaderListChangedEventArgs' MimeKit.MimeEntity' MimeKit.MimePart' MimeKit.MimeMessage' MimeKit.HeaderList
144,MimeKit,HeaderListChangedEventArgs,0,1,2,0,0,14,1,0,0,-1.0,0,4,,MimeKit.MessageDispositionNotification' MimeKit.MimeEntity' MimeKit.MimeMessage' MimeKit.HeaderList
145,MimeKit,IContentObject,0,3,1,0,0,59,3,1,0,-1.0,0,2,,MimeKit.ContentObject' MimeKit.MimePart
146,MimeKit,InternetAddress,3,29,2,0,20,897,129,2,0,0.28,0,10,,MimeKit.Utils.MimeUtils' MimeKit.Cryptography.OpenPgpDigitalCertificate' MimeKit.MessageIdList' MimeKit.MimeEntity' MimeKit.Header' MimeKit.MailboxAddress' MimeKit.GroupAddress' MimeKit.MimeMessage' MimeKit.InternetAddress' MimeKit.InternetAddressList
147,MimeKit,InternetAddressList,1,37,3,0,32,906,94,0,0,0.11,0,6,,MimeKit.Tnef.TnefPart' MimeKit.GroupAddress' MimeKit.InternetAddress' MimeKit.Header' MimeKit.MimeMessage' MimeKit.InternetAddressList
148,MimeKit,MailboxAddress,1,16,3,0,14,483,38,1,1,0.69,0,25,,MimeKit.Cryptography.IX509CertificateDatabase' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.OpenPgpDigitalCertificate' MimeKit.Cryptography.PrivateKeyNotFoundException' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.CertificateNotFoundException' MimeKit.Cryptography.SecureMailboxAddress' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.PublicKeyNotFoundException' MimeKit.Cryptography.MultipartEncrypted' MimeKit.GroupAddress' MimeKit.Tnef.TnefPart' MimeKit.Cryptography.X509CertificateDatabase' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.MimeEntity' MimeKit.MessageIdList' MimeKit.InternetAddressList' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.SecureMimeContext' MimeKit.InternetAddress' MimeKit.Cryptography.OpenPgpContext' MimeKit.MailboxAddress' MimeKit.MimeMessage
149,MimeKit,MessageDispositionNotification,1,3,1,0,2,53,3,0,1,1.0,0,2,,MimeKit.MessageDispositionNotification' MimeKit.ParserOptions
150,MimeKit,MessageIdList,1,15,2,0,12,287,26,0,0,0.0,0,2,,MimeKit.MessageIdList' MimeKit.MimeMessage
151,MimeKit,MessagePart,0,5,1,0,5,107,12,0,1,-1.0,0,6,,MimeKit.MessagePart' MimeKit.MimeIterator' MimeKit.Cryptography.MultipartSigned' MimeKit.MimeMessage' MimeKit.ParserOptions' MimeKit.MimeParser
152,MimeKit,MessagePartial,0,7,3,0,5,231,27,0,1,-1.0,0,2,,MimeKit.ParserOptions' MimeKit.MessagePartial
153,MimeKit,MimeEntity,4,26,6,0,13,830,63,3,0,0.35,0,21,,MimeKit.MessagePart' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.ParserOptions' MimeKit.MultipartRelated' MimeKit.MimePart' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.CryptographyContext' MimeKit.IO.ICancellableStream' MimeKit.MimeParser' MimeKit.ContentType' MimeKit.TextPart' MimeKit.MimeIterator' MimeKit.BodyBuilder' MimeKit.Cryptography.OpenPgpContext' MimeKit.MimeMessage' MimeKit.Cryptography.SecureMimeContext' MimeKit.AttachmentCollection' MimeKit.MimeEntity' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Multipart' MimeKit.Cryptography.ApplicationPkcs7Mime
154,MimeKit,MimeEntityConstructorInfo,0,2,4,0,0,25,2,0,0,-1.0,0,16,,MimeKit.Cryptography.ApplicationPkcs7Signature' MimeKit.MessageDispositionNotification' MimeKit.Tnef.TnefPart' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.ApplicationPgpEncrypted' MimeKit.Cryptography.MultipartEncrypted' MimeKit.MessagePartial' MimeKit.MessagePart' MimeKit.MimeEntity' MimeKit.MultipartRelated' MimeKit.Cryptography.ApplicationPgpSignature' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.Multipart' MimeKit.TextPart' MimeKit.MimePart' MimeKit.ParserOptions
155,MimeKit,MimeFormat,0,0,0,0,0,15,0,0,0,-1.0,0,5,,MimeKit.MimeEntity' MimeKit.HeaderList' MimeKit.Cryptography.MultipartSigned' MimeKit.MimeMessage' MimeKit.MimeParser
156,MimeKit,MimeIterator,5,9,6,0,5,348,30,0,0,0.33,0,1,,MimeKit.MimeIterator
157,MimeKit,MimeNode,2,1,0,2,1,10,1,0,0,0.0,0,1,,MimeKit.MimeIterator
158,MimeKit,MimeMessage,12,39,26,0,20,1815,212,0,0,0.26,0,9,,MimeKit.IO.ICancellableStream' MimeKit.FormatOptions' MimeKit.MimeIterator' MimeKit.InternetAddress' MimeKit.MessagePart' MimeKit.Tnef.TnefPart' MimeKit.MessagePartial' MimeKit.MimeParser' MimeKit.MimeMessage
159,MimeKit,BoundaryType,0,0,0,0,0,9,0,0,0,-1.0,0,1,,MimeKit.MimeParser
160,MimeKit,Boundary,1,4,5,1,3,32,4,0,0,1.0,0,2,,MimeKit.Boundary' MimeKit.MimeParser
161,MimeKit,MimeParserState,0,0,0,0,0,11,0,0,0,-1.0,0,1,,MimeKit.MimeParser
162,MimeKit,MimeParser,24,56,4,0,20,1303,134,0,0,0.16,0,20,,MimeKit.Cryptography.ApplicationPgpEncrypted' MimeKit.Cryptography.ApplicationPkcs7Signature' MimeKit.MessageDispositionNotification' MimeKit.Tnef.TnefPart' MimeKit.Cryptography.ApplicationPgpSignature' MimeKit.IO.ICancellableStream' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.MessagePart' MimeKit.MultipartRelated' MimeKit.Multipart' MimeKit.MimePart' MimeKit.ParserOptions' MimeKit.MessagePartial' MimeKit.HeaderList' MimeKit.TextPart' MimeKit.MimeEntity' MimeKit.Cryptography.MultipartSigned' MimeKit.MimeMessage' MimeKit.MimeParser
163,MimeKit,MimePart,4,14,6,0,11,503,46,8,1,0.64,0,24,,MimeKit.Cryptography.ApplicationPkcs7Signature' MimeKit.Cryptography.ApplicationPgpSignature' MimeKit.Cryptography.ApplicationPgpEncrypted' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.ContentDisposition' MimeKit.ContentObject' MimeKit.ContentType' MimeKit.MessageDispositionNotification' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Tnef.TnefPart' MimeKit.MessagePartial' MimeKit.Cryptography.SecureMimeContext' MimeKit.MimeEntity' MimeKit.AttachmentCollection' MimeKit.TextPart' MimeKit.MultipartRelated' MimeKit.MimePart' MimeKit.ParserOptions' MimeKit.MimeParser' MimeKit.MimeMessage' MimeKit.Cryptography.OpenPgpContext
164,MimeKit,MimeTypes,1,2,0,0,1,583,5,0,0,0.0,0,1,,MimeKit.AttachmentCollection
165,MimeKit,Multipart,3,18,7,0,14,480,45,3,1,0.17,0,10,,MimeKit.ContentType' MimeKit.Cryptography.MultipartEncrypted' MimeKit.MultipartRelated' MimeKit.Multipart' MimeKit.BodyBuilder' MimeKit.MimeIterator' MimeKit.ParserOptions' MimeKit.Cryptography.MultipartSigned' MimeKit.MimeParser' MimeKit.MimeMessage
166,MimeKit,MultipartRelated,0,8,1,0,7,216,27,0,2,-1.0,0,4,,MimeKit.MultipartRelated' MimeKit.BodyBuilder' MimeKit.ParserOptions' MimeKit.MimeMessage
167,MimeKit,Parameter,1,11,2,0,2,315,44,0,0,0.45,0,3,,MimeKit.Parameter' MimeKit.MessagePartial' MimeKit.ParameterList
168,MimeKit,EncodeMethod,0,0,0,0,0,5,0,0,0,-1.0,0,1,,MimeKit.Parameter
169,MimeKit,ParameterList,3,25,2,0,16,726,94,0,0,0.0,0,3,,MimeKit.ParameterList' MimeKit.ContentDisposition' MimeKit.ContentType
170,MimeKit,NameValuePair,5,1,0,5,1,18,3,0,0,0.0,0,1,,MimeKit.ParameterList
171,MimeKit,ParseException,0,4,2,0,3,92,5,0,0,-1.0,0,9,,MimeKit.MimePart' MimeKit.ParseException' MimeKit.DomainList' MimeKit.InternetAddressList' MimeKit.ContentDisposition' MimeKit.ContentType' MimeKit.Utils.ParseUtils' MimeKit.ParameterList' MimeKit.InternetAddress
172,MimeKit,ParserOptions,3,5,5,1,3,263,30,0,0,0.4,0,19,,MimeKit.Cryptography.OpenPgpDigitalCertificate' MimeKit.Utils.CharsetUtils' MimeKit.MessageIdList' MimeKit.MessagePartial' MimeKit.MimeEntityConstructorInfo' MimeKit.GroupAddress' MimeKit.MailboxAddress' MimeKit.Utils.Rfc2047' MimeKit.HeaderList' MimeKit.ContentType' MimeKit.MimeEntity' MimeKit.ParameterList' MimeKit.ContentDisposition' MimeKit.InternetAddressList' MimeKit.ParserOptions' MimeKit.MimeParser' MimeKit.MimeMessage' MimeKit.InternetAddress' MimeKit.Header
173,MimeKit,RfcComplianceMode,0,0,0,0,0,10,0,0,0,-1.0,0,4,,MimeKit.ParserOptions' MimeKit.InternetAddress' MimeKit.ParameterList' MimeKit.Utils.Rfc2047
174,MimeKit,TextPart,0,8,3,0,8,257,23,0,2,-1.0,0,6,,MimeKit.AttachmentCollection' MimeKit.TextPart' MimeKit.ParserOptions' MimeKit.Tnef.TnefPart' MimeKit.BodyBuilder' MimeKit.MimeMessage
